split,variant,n_bins,degree,alpha,trend_weight,front_weight,macro_f1,per_class_f1,counts
small_prefix,raw,8,1,3.0,1.0,0.0,0.7467480143402204,"{'0': 0.7931034482758621, '1': 0.9146674764652293, '2': 0.5324731182795699}","{'0': 3071, '1': 1772, '2': 924}"
small_prefix,quota,8,1,3.0,1.0,0.0,0.7474553211600959,"{'0': 0.795079086115993, '1': 0.886259040105194, '2': 0.5610278372591007}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,1,15.0,0.0,1.0,0.7608673490930138,"{'0': 0.8043112158976087, '1': 0.9177489177489178, '2': 0.5605419136325148}","{'0': 3093, '1': 1713, '2': 961}"
small_prefix,quota,8,1,15.0,0.0,1.0,0.7564243712011818,"{'0': 0.7957820738137082, '1': 0.9053254437869822, '2': 0.5681655960028551}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,1,15.0,0.25,0.75,0.771799076001002,"{'0': 0.7997198879551821, '1': 0.9163879598662207, '2': 0.5992893801816028}","{'0': 2867, '1': 1768, '2': 1132}"
small_prefix,quota,8,1,15.0,0.25,0.75,0.7594922275779351,"{'0': 0.8007029876977153, '1': 0.9053254437869822, '2': 0.5724482512491078}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,1,15.0,0.5,0.5,0.7714571251838205,"{'0': 0.8055890978092116, '1': 0.9169455430483724, '2': 0.5918367346938775}","{'0': 2952, '1': 1766, '2': 1049}"
small_prefix,quota,8,1,15.0,0.5,0.5,0.7566433749977111,"{'0': 0.7982425307557117, '1': 0.9013806706114399, '2': 0.5703069236259815}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,1,15.0,0.75,0.25,0.772081109453466,"{'0': 0.8077716643741403, '1': 0.9169455430483724, '2': 0.5915261209378856}","{'0': 2971, '1': 1766, '2': 1030}"
small_prefix,quota,8,1,15.0,0.75,0.25,0.7539198203520421,"{'0': 0.7957820738137082, '1': 0.9013806706114399, '2': 0.5645967166309779}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,1,15.0,1.0,0.0,0.7467480143402204,"{'0': 0.7931034482758621, '1': 0.9146674764652293, '2': 0.5324731182795699}","{'0': 3071, '1': 1772, '2': 924}"
small_prefix,quota,8,1,15.0,1.0,0.0,0.7474553211600959,"{'0': 0.795079086115993, '1': 0.886259040105194, '2': 0.5610278372591007}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,0.5,0.0,1.0,0.7608673490930138,"{'0': 0.8043112158976087, '1': 0.9177489177489178, '2': 0.5605419136325148}","{'0': 3093, '1': 1713, '2': 961}"
small_prefix,quota,8,2,0.5,0.0,1.0,0.7214056152452093,"{'0': 0.7578207381370826, '1': 0.9053254437869822, '2': 0.5010706638115632}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,0.5,0.25,0.75,0.7041391560745996,"{'0': 0.7573392790784095, '1': 0.8379825302902226, '2': 0.5170956588551671}","{'0': 2537, '1': 2028, '2': 1202}"
small_prefix,quota,8,2,0.5,0.25,0.75,0.716511666606951,"{'0': 0.7669595782073814, '1': 0.8500986193293886, '2': 0.5324768022840828}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,0.5,0.5,0.5,0.6491168690425767,"{'0': 0.7291280148423006, '1': 0.7656207366984993, '2': 0.4526018555869302}","{'0': 2545, '1': 2144, '2': 1078}"
small_prefix,quota,8,2,0.5,0.5,0.5,0.6996062422736063,"{'0': 0.7437609841827768, '1': 0.8547008547008547, '2': 0.5003568879371877}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,0.5,0.75,0.25,0.5638638000690007,"{'0': 0.7010799926780158, '1': 0.6510351708655525, '2': 0.3394762366634336}","{'0': 2618, '1': 2488, '2': 661}"
small_prefix,quota,8,2,0.5,0.75,0.25,0.6521423426796548,"{'0': 0.7149384885764499, '1': 0.7889546351084813, '2': 0.45253390435403285}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,0.5,1.0,0.0,0.29576846633287857,"{'0': 0.5608367943393324, '1': 0.09954751131221719, '2': 0.22692109334708613}","{'0': 3656, '1': 1573, '2': 538}"
small_prefix,quota,8,2,0.5,1.0,0.0,0.29068880254768165,"{'0': 0.5388400702987698, '1': 0.1012491781722551, '2': 0.23197715917202}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,3.0,0.0,1.0,0.7608673490930138,"{'0': 0.8043112158976087, '1': 0.9177489177489178, '2': 0.5605419136325148}","{'0': 3093, '1': 1713, '2': 961}"
small_prefix,quota,8,2,3.0,0.0,1.0,0.7599788663375122,"{'0': 0.7985940246045694, '1': 0.9053254437869822, '2': 0.576017130620985}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,3.0,0.25,0.75,0.7041391560745996,"{'0': 0.7573392790784095, '1': 0.8379825302902226, '2': 0.5170956588551671}","{'0': 2537, '1': 2028, '2': 1202}"
small_prefix,quota,8,2,3.0,0.25,0.75,0.716511666606951,"{'0': 0.7669595782073814, '1': 0.8500986193293886, '2': 0.5324768022840828}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,3.0,0.5,0.5,0.6491168690425767,"{'0': 0.7291280148423006, '1': 0.7656207366984993, '2': 0.4526018555869302}","{'0': 2545, '1': 2144, '2': 1078}"
small_prefix,quota,8,2,3.0,0.5,0.5,0.6996062422736063,"{'0': 0.7437609841827768, '1': 0.8547008547008547, '2': 0.5003568879371877}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,3.0,0.75,0.25,0.5638638000690007,"{'0': 0.7010799926780158, '1': 0.6510351708655525, '2': 0.3394762366634336}","{'0': 2618, '1': 2488, '2': 661}"
small_prefix,quota,8,2,3.0,0.75,0.25,0.6480348793860348,"{'0': 0.7124780316344465, '1': 0.7790927021696252, '2': 0.45253390435403285}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,3.0,1.0,0.0,0.29576846633287857,"{'0': 0.5608367943393324, '1': 0.09954751131221719, '2': 0.22692109334708613}","{'0': 3656, '1': 1573, '2': 538}"
small_prefix,quota,8,2,3.0,1.0,0.0,0.27466392785569865,"{'0': 0.46221441124780316, '1': 0.1012491781722551, '2': 0.2605281941470378}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,15.0,0.0,1.0,0.7608673490930138,"{'0': 0.8043112158976087, '1': 0.9177489177489178, '2': 0.5605419136325148}","{'0': 3093, '1': 1713, '2': 961}"
small_prefix,quota,8,2,15.0,0.0,1.0,0.7564243712011818,"{'0': 0.7957820738137082, '1': 0.9053254437869822, '2': 0.5681655960028551}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,15.0,0.25,0.75,0.7041391560745996,"{'0': 0.7573392790784095, '1': 0.8379825302902226, '2': 0.5170956588551671}","{'0': 2537, '1': 2028, '2': 1202}"
small_prefix,quota,8,2,15.0,0.25,0.75,0.7185966805516255,"{'0': 0.7669595782073814, '1': 0.8520710059171598, '2': 0.5367594575303355}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,15.0,0.5,0.5,0.6491168690425767,"{'0': 0.7291280148423006, '1': 0.7656207366984993, '2': 0.4526018555869302}","{'0': 2545, '1': 2144, '2': 1078}"
small_prefix,quota,8,2,15.0,0.5,0.5,0.6996062422736063,"{'0': 0.7437609841827768, '1': 0.8547008547008547, '2': 0.5003568879371877}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,15.0,0.75,0.25,0.5638638000690007,"{'0': 0.7010799926780158, '1': 0.6510351708655525, '2': 0.3394762366634336}","{'0': 2618, '1': 2488, '2': 661}"
small_prefix,quota,8,2,15.0,0.75,0.25,0.6480348793860348,"{'0': 0.7124780316344465, '1': 0.7790927021696252, '2': 0.45253390435403285}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,8,2,15.0,1.0,0.0,0.29576846633287857,"{'0': 0.5608367943393324, '1': 0.09954751131221719, '2': 0.22692109334708613}","{'0': 3656, '1': 1573, '2': 538}"
small_prefix,quota,8,2,15.0,1.0,0.0,0.27466392785569865,"{'0': 0.46221441124780316, '1': 0.1012491781722551, '2': 0.2605281941470378}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,0.5,0.0,1.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,0.5,0.0,1.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,0.5,0.25,0.75,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,0.5,0.25,0.75,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,0.5,0.5,0.5,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,0.5,0.5,0.5,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,0.5,0.75,0.25,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,0.5,0.75,0.25,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,0.5,1.0,0.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,0.5,1.0,0.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,3.0,0.0,1.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,3.0,0.0,1.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,3.0,0.25,0.75,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,3.0,0.25,0.75,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,3.0,0.5,0.5,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,3.0,0.5,0.5,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,3.0,0.75,0.25,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,3.0,0.75,0.25,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,3.0,1.0,0.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,3.0,1.0,0.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,15.0,0.0,1.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,15.0,0.0,1.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,15.0,0.25,0.75,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,15.0,0.25,0.75,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,15.0,0.5,0.5,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,15.0,0.5,0.5,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,15.0,0.75,0.25,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,15.0,0.75,0.25,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,0,15.0,1.0,0.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,0,15.0,1.0,0.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,0.5,0.0,1.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,1,0.5,0.0,1.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,0.5,0.25,0.75,0.7734960847719355,"{'0': 0.8063172509545297, '1': 0.9164882226980728, '2': 0.5976827806632041}","{'0': 2917, '1': 1748, '2': 1102}"
small_prefix,quota,12,1,0.5,0.25,0.75,0.7635532241692676,"{'0': 0.8, '1': 0.9132149901380671, '2': 0.5774446823697359}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,0.5,0.5,0.5,0.7728917098455019,"{'0': 0.8093118794933242, '1': 0.9181734600061293, '2': 0.5911897900370523}","{'0': 2997, '1': 1742, '2': 1028}"
small_prefix,quota,12,1,0.5,0.5,0.5,0.7602321170650134,"{'0': 0.7968365553602812, '1': 0.9092702169625246, '2': 0.5745895788722342}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,0.5,0.75,0.25,0.7669572420004807,"{'0': 0.8075548749361919, '1': 0.9169455430483724, '2': 0.5763713080168776}","{'0': 3032, '1': 1766, '2': 969}"
small_prefix,quota,12,1,0.5,0.75,0.25,0.7598391841674103,"{'0': 0.8014059753954306, '1': 0.9013806706114399, '2': 0.5767309064953604}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,0.5,1.0,0.0,0.7542473156647883,"{'0': 0.7961891799931949, '1': 0.9149453219927096, '2': 0.5516074450084603}","{'0': 3033, '1': 1771, '2': 963}"
small_prefix,quota,12,1,0.5,1.0,0.0,0.7403535230052086,"{'0': 0.78804920913884, '1': 0.886259040105194, '2': 0.5467523197715917}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,3.0,0.0,1.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,1,3.0,0.0,1.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,3.0,0.25,0.75,0.7734960847719355,"{'0': 0.8063172509545297, '1': 0.9164882226980728, '2': 0.5976827806632041}","{'0': 2917, '1': 1748, '2': 1102}"
small_prefix,quota,12,1,3.0,0.25,0.75,0.7635532241692676,"{'0': 0.8, '1': 0.9132149901380671, '2': 0.5774446823697359}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,3.0,0.5,0.5,0.7728917098455019,"{'0': 0.8093118794933242, '1': 0.9181734600061293, '2': 0.5911897900370523}","{'0': 2997, '1': 1742, '2': 1028}"
small_prefix,quota,12,1,3.0,0.5,0.5,0.7602321170650134,"{'0': 0.7968365553602812, '1': 0.9092702169625246, '2': 0.5745895788722342}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,3.0,0.75,0.25,0.7669572420004807,"{'0': 0.8075548749361919, '1': 0.9169455430483724, '2': 0.5763713080168776}","{'0': 3032, '1': 1766, '2': 969}"
small_prefix,quota,12,1,3.0,0.75,0.25,0.7598391841674103,"{'0': 0.8014059753954306, '1': 0.9013806706114399, '2': 0.5767309064953604}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,3.0,1.0,0.0,0.7542473156647883,"{'0': 0.7961891799931949, '1': 0.9149453219927096, '2': 0.5516074450084603}","{'0': 3033, '1': 1771, '2': 963}"
small_prefix,quota,12,1,3.0,1.0,0.0,0.7403535230052086,"{'0': 0.78804920913884, '1': 0.886259040105194, '2': 0.5467523197715917}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,15.0,0.0,1.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,1,15.0,0.0,1.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,15.0,0.25,0.75,0.7734960847719355,"{'0': 0.8063172509545297, '1': 0.9164882226980728, '2': 0.5976827806632041}","{'0': 2917, '1': 1748, '2': 1102}"
small_prefix,quota,12,1,15.0,0.25,0.75,0.7612257476737522,"{'0': 0.7996485061511424, '1': 0.9072978303747534, '2': 0.5767309064953604}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,15.0,0.5,0.5,0.7728917098455019,"{'0': 0.8093118794933242, '1': 0.9181734600061293, '2': 0.5911897900370523}","{'0': 2997, '1': 1742, '2': 1028}"
small_prefix,quota,12,1,15.0,0.5,0.5,0.7598770271572689,"{'0': 0.7964850615114235, '1': 0.9092702169625246, '2': 0.5738758029978587}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,15.0,0.75,0.25,0.7669572420004807,"{'0': 0.8075548749361919, '1': 0.9169455430483724, '2': 0.5763713080168776}","{'0': 3032, '1': 1766, '2': 969}"
small_prefix,quota,12,1,15.0,0.75,0.25,0.7598391841674103,"{'0': 0.8014059753954306, '1': 0.9013806706114399, '2': 0.5767309064953604}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,1,15.0,1.0,0.0,0.7542473156647883,"{'0': 0.7961891799931949, '1': 0.9149453219927096, '2': 0.5516074450084603}","{'0': 3033, '1': 1771, '2': 963}"
small_prefix,quota,12,1,15.0,1.0,0.0,0.7403535230052086,"{'0': 0.78804920913884, '1': 0.886259040105194, '2': 0.5467523197715917}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,0.5,0.0,1.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,2,0.5,0.0,1.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,0.5,0.25,0.75,0.6820224849904134,"{'0': 0.7277915160738063, '1': 0.8243847874720358, '2': 0.493891151425398}","{'0': 2412, '1': 2055, '2': 1300}"
small_prefix,quota,12,2,0.5,0.25,0.75,0.7043653887657143,"{'0': 0.7497363796133568, '1': 0.8494411571334648, '2': 0.5139186295503212}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,0.5,0.5,0.5,0.6468645555381819,"{'0': 0.714046511627907, '1': 0.7667590027700831, '2': 0.4597881522165555}","{'0': 2530, '1': 2089, '2': 1148}"
small_prefix,quota,12,2,0.5,0.5,0.5,0.6842485292890704,"{'0': 0.7300527240773287, '1': 0.8408941485864563, '2': 0.4817987152034261}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,0.5,0.75,0.25,0.5019908529908008,"{'0': 0.6563573883161512, '1': 0.5329561527581329, '2': 0.3166590178981184}","{'0': 2975, '1': 2014, '2': 778}"
small_prefix,quota,12,2,0.5,0.75,0.25,0.5483636941132731,"{'0': 0.6333919156414762, '1': 0.6134122287968442, '2': 0.39828693790149894}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,0.5,1.0,0.0,0.29744819665871125,"{'0': 0.5622263914946842, '1': 0.10162736632348057, '2': 0.22849083215796898}","{'0': 3551, '1': 1490, '2': 726}"
small_prefix,quota,12,2,0.5,1.0,0.0,0.289411570876914,"{'0': 0.5363796133567662, '1': 0.10059171597633136, '2': 0.23126338329764454}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,3.0,0.0,1.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,2,3.0,0.0,1.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,3.0,0.25,0.75,0.6820224849904134,"{'0': 0.7277915160738063, '1': 0.8243847874720358, '2': 0.493891151425398}","{'0': 2412, '1': 2055, '2': 1300}"
small_prefix,quota,12,2,3.0,0.25,0.75,0.7043653887657143,"{'0': 0.7497363796133568, '1': 0.8494411571334648, '2': 0.5139186295503212}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,3.0,0.5,0.5,0.6468645555381819,"{'0': 0.714046511627907, '1': 0.7667590027700831, '2': 0.4597881522165555}","{'0': 2530, '1': 2089, '2': 1148}"
small_prefix,quota,12,2,3.0,0.5,0.5,0.6842485292890704,"{'0': 0.7300527240773287, '1': 0.8408941485864563, '2': 0.4817987152034261}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,3.0,0.75,0.25,0.5019908529908008,"{'0': 0.6563573883161512, '1': 0.5329561527581329, '2': 0.3166590178981184}","{'0': 2975, '1': 2014, '2': 778}"
small_prefix,quota,12,2,3.0,0.75,0.25,0.5483636941132731,"{'0': 0.6333919156414762, '1': 0.6134122287968442, '2': 0.39828693790149894}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,3.0,1.0,0.0,0.29744819665871125,"{'0': 0.5622263914946842, '1': 0.10162736632348057, '2': 0.22849083215796898}","{'0': 3551, '1': 1490, '2': 726}"
small_prefix,quota,12,2,3.0,1.0,0.0,0.2652196283068108,"{'0': 0.45166959578207383, '1': 0.10059171597633136, '2': 0.24339757316202712}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,15.0,0.0,1.0,0.7148383454298722,"{'0': 0.7420035149384886, '1': 0.9122480620155039, '2': 0.49026345933562426}","{'0': 2845, '1': 1704, '2': 1218}"
small_prefix,quota,12,2,15.0,0.0,1.0,0.7054453406228637,"{'0': 0.7420035149384886, '1': 0.9046679815910585, '2': 0.4696645253390435}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,15.0,0.25,0.75,0.6820224849904134,"{'0': 0.7277915160738063, '1': 0.8243847874720358, '2': 0.493891151425398}","{'0': 2412, '1': 2055, '2': 1300}"
small_prefix,quota,12,2,15.0,0.25,0.75,0.7043653887657143,"{'0': 0.7497363796133568, '1': 0.8494411571334648, '2': 0.5139186295503212}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,15.0,0.5,0.5,0.643315661503093,"{'0': 0.714046511627907, '1': 0.7640077284018769, '2': 0.4518927444794953}","{'0': 2530, '1': 2102, '2': 1135}"
small_prefix,quota,12,2,15.0,0.5,0.5,0.6842485292890704,"{'0': 0.7300527240773287, '1': 0.8408941485864563, '2': 0.4817987152034261}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,15.0,0.75,0.25,0.49795499526449855,"{'0': 0.6563573883161512, '1': 0.529957805907173, '2': 0.30754979157017137}","{'0': 2975, '1': 2034, '2': 758}"
small_prefix,quota,12,2,15.0,0.75,0.25,0.5483636941132731,"{'0': 0.6333919156414762, '1': 0.6134122287968442, '2': 0.39828693790149894}","{'0': 2845, '1': 1521, '2': 1401}"
small_prefix,raw,12,2,15.0,1.0,0.0,0.29744819665871125,"{'0': 0.5622263914946842, '1': 0.10162736632348057, '2': 0.22849083215796898}","{'0': 3551, '1': 1490, '2': 726}"
small_prefix,quota,12,2,15.0,1.0,0.0,0.2652196283068108,"{'0': 0.45166959578207383, '1': 0.10059171597633136, '2': 0.24339757316202712}","{'0': 2845, '1': 1521, '2': 1401}"
ratio_prefix,raw,4,0,0.5,0.0,1.0,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,0.5,0.0,1.0,0.7089379947307918,"{'0': 0.8393546921154283, '1': 0.8117816091954023, '2': 0.47567768288154477}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,0.5,0.25,0.75,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,0.5,0.25,0.75,0.7130549319998002,"{'0': 0.842422176778005, '1': 0.8117816091954023, '2': 0.4849610100259933}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,0.5,0.5,0.5,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,0.5,0.5,0.5,0.713863171381194,"{'0': 0.8429902294932969, '1': 0.8117816091954023, '2': 0.486817675454883}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,0.5,0.75,0.25,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,0.5,0.75,0.25,0.713863171381194,"{'0': 0.8429902294932969, '1': 0.8117816091954023, '2': 0.486817675454883}","{'0': 8802, '1': 2088, '2': 2693}"
